variant,N,method,predicted_return,realized_return,avg_logprob,prefix_surprise,dynamics_error,action_energy,candidate_risk_rate,candidate_diversity,blocked,accepted_count,mode_signature
out_of_support,1,raw,8.869565217391305,9.43008803435254,-2.147028699218223,9.76159751403651,1.0059835168672204,0.2500000000000001,1.0,1.0,0.0,1.0,"(6, 5, 6, 6, 6, 5, 5, 4)"
out_of_support,1,sieve,8.869565217391305,9.43008803435254,-2.147028699218223,9.76159751403651,1.0059835168672204,0.2500000000000001,1.0,1.0,1.0,0.0,"(6, 5, 6, 6, 6, 5, 5, 4)"
out_of_support,1,oracle,8.869565217391305,9.43008803435254,-2.147028699218223,9.76159751403651,1.0059835168672204,0.2500000000000001,1.0,1.0,0.0,0.0,"(6, 5, 6, 6, 6, 5, 5, 4)"
out_of_support,4,raw,11.547826086956523,11.296017778267574,-1.9706700128294774,4.262600914234383,0.3171843112600802,0.25000000000000006,1.0,1.0,0.0,4.0,"(6, 7, 5, 6, 5, 5, 5, 6)"
out_of_support,4,sieve,11.547826086956523,11.296017778267574,-1.9706700128294774,4.262600914234383,0.3171843112600802,0.25000000000000006,1.0,1.0,1.0,0.0,"(6, 7, 5, 6, 5, 5, 5, 6)"
out_of_support,4,oracle,11.547826086956523,11.296017778267574,-1.9706700128294774,4.262600914234383,0.3171843112600802,0.25000000000000006,1.0,1.0,0.0,0.0,"(6, 7, 5, 6, 5, 5, 5, 6)"
out_of_support,16,raw,12.695652173913043,7.632730585900905,-1.7360133761554746,3.59560326876546,0.3898231383665336,0.25000000000000006,1.0,1.0,0.0,16.0,"(5, 6, 6, 5, 5, 6, 7, 5)"
out_of_support,16,sieve,10.973913043478262,6.822323259022079,-1.769450468075162,3.3084465443688407,0.12923784718334302,0.25000000000000006,1.0,1.0,1.0,0.0,"(7, 5, 5, 4, 6, 5, 6, 5)"
out_of_support,16,oracle,6.573913043478261,11.429385093397777,-2.4532870809689835,9.76102112299688,0.4628311527333341,0.45000000000000007,1.0,1.0,0.0,0.0,"(7, 6, 6, 5, 9, 5, 5, 4)"
out_of_support,64,raw,12.504347826086956,5.088704325871506,-1.7595945179523733,3.9494590147426827,0.20461229942767095,0.15000000000000005,1.0,1.0,0.0,64.0,"(5, 5, 6, 6, 5, 6, 5, 5)"
out_of_support,64,sieve,12.504347826086956,5.088704325871506,-1.7595945179523733,3.9494590147426827,0.20461229942767095,0.15000000000000005,1.0,1.0,1.0,0.0,"(5, 5, 6, 6, 5, 6, 5, 5)"
out_of_support,64,oracle,9.443478260869565,13.630437693772365,-2.0724765812863883,6.331524531426602,0.47214641917690653,0.30000000000000004,1.0,1.0,0.0,0.0,"(8, 7, 5, 6, 5, 5, 5, 5)"
out_of_support,1,raw,6.573913043478261,-8.598643054363798,-2.2359556167271206,9.76102112299688,0.3778723988582389,0.20000000000000004,1.0,1.0,0.0,1.0,"(6, 4, 5, 5, 5, 3, 5, 5)"
out_of_support,1,sieve,6.573913043478261,-8.598643054363798,-2.2359556167271206,9.76102112299688,0.3778723988582389,0.20000000000000004,1.0,1.0,1.0,0.0,"(6, 4, 5, 5, 5, 3, 5, 5)"
out_of_support,1,oracle,6.573913043478261,-8.598643054363798,-2.2359556167271206,9.76102112299688,0.3778723988582389,0.20000000000000004,1.0,1.0,0.0,0.0,"(6, 4, 5, 5, 5, 3, 5, 5)"
out_of_support,4,raw,9.82608695652174,7.0149835855131615,-2.396524305182668,9.76102112299688,0.7383561818852352,0.55,1.0,1.0,0.0,4.0,"(6, 5, 8, 7, 6, 7, 6, 6)"
out_of_support,4,sieve,8.869565217391305,11.698128429971824,-1.7259290754696028,3.8818372147730242,0.501222806999374,0.25000000000000006,1.0,1.0,1.0,0.0,"(7, 6, 6, 5, 6, 5, 5, 5)"
out_of_support,4,oracle,8.869565217391305,11.698128429971824,-1.7259290754696028,3.8818372147730242,0.501222806999374,0.25000000000000006,1.0,1.0,0.0,0.0,"(7, 6, 6, 5, 6, 5, 5, 5)"
out_of_support,16,raw,11.930434782608698,5.327753789213136,-2.1035936965410094,4.4047180688832475,0.35653441534717834,0.45000000000000007,1.0,1.0,0.0,16.0,"(6, 5, 4, 6, 7, 7, 6, 4)"
out_of_support,16,sieve,6.573913043478262,5.046732885446392,-1.7834603287061046,3.8102025207870103,0.44662000088777415,0.20000000000000007,1.0,1.0,1.0,0.0,"(6, 5, 6, 5, 5, 5, 6, 6)"
out_of_support,16,oracle,2.1739130434782616,10.24408764086766,-2.50082359778884,7.058307363472882,0.588330639331882,0.40000000000000013,1.0,1.0,0.0,0.0,"(6, 7, 6, 4, 6, 6, 6, 5)"
out_of_support,64,raw,12.695652173913043,4.367825906655085,-1.6420647252377538,3.59560326876546,0.23733099714344164,0.30000000000000004,1.0,1.0,0.0,64.0,"(6, 5, 5, 5, 6, 5, 7, 7)"
out_of_support,64,sieve,9.252173913043478,9.170286448488886,-1.4544354623601479,3.1741627375631634,0.21266501215411876,0.25000000000000006,1.0,1.0,1.0,0.0,"(6, 7, 5, 5, 6, 5, 5, 6)"
out_of_support,64,oracle,7.530434782608697,10.964176140669455,-1.8363983465147868,4.772773971906862,0.2068953845713233,0.35000000000000003,1.0,1.0,0.0,0.0,"(6, 8, 6, 5, 5, 6, 6, 5)"
out_of_support,1,raw,6.765217391304349,9.645879643412002,-1.5819842789936713,3.3084465443688407,0.5039467100991696,0.2500000000000001,1.0,1.0,0.0,1.0,"(6, 6, 5, 5, 5, 6, 6, 4)"
out_of_support,1,sieve,6.765217391304349,9.645879643412002,-1.5819842789936713,3.3084465443688407,0.5039467100991696,0.2500000000000001,1.0,1.0,1.0,0.0,"(6, 6, 5, 5, 5, 6, 6, 4)"
out_of_support,1,oracle,6.765217391304349,9.645879643412002,-1.5819842789936713,3.3084465443688407,0.5039467100991696,0.2500000000000001,1.0,1.0,0.0,0.0,"(6, 6, 5, 5, 5, 6, 6, 4)"
out_of_support,4,raw,10.782608695652174,7.014090367920514,-1.8548237543272166,7.381506670813687,0.8089820095395923,0.30000000000000004,1.0,1.0,0.0,4.0,"(6, 4, 6, 5, 6, 5, 7, 5)"
out_of_support,4,sieve,8.104347826086958,6.961428852901415,-1.8459797945712502,6.99613972762787,0.6262043356577666,0.15000000000000005,1.0,1.0,1.0,0.0,"(6, 6, 5, 5, 5, 4, 5, 5)"
out_of_support,4,oracle,10.782608695652174,7.014090367920514,-1.8548237543272166,7.381506670813687,0.8089820095395923,0.30000000000000004,1.0,1.0,0.0,0.0,"(6, 4, 6, 5, 6, 5, 7, 5)"
out_of_support,16,raw,11.356521739130436,9.405583634478479,-1.6363726555656335,3.9494590147426827,0.5409297702801436,0.25000000000000006,1.0,1.0,0.0,16.0,"(6, 6, 5, 5, 5, 5, 7, 6)"
out_of_support,16,sieve,11.356521739130436,5.70286817086626,-1.6614206826799782,3.8102025207870103,0.23358017722900776,0.4000000000000001,1.0,1.0,1.0,0.0,"(5, 10, 6, 5, 6, 5, 6, 5)"
out_of_support,16,oracle,9.060869565217391,11.107281774015318,-1.7436457472001352,5.9392826439154005,0.6857773586772505,0.20000000000000004,1.0,1.0,0.0,0.0,"(6, 7, 5, 5, 5, 5, 6, 5)"
out_of_support,64,raw,11.930434782608696,10.863860539420799,-1.724842286201741,3.59560326876546,0.589979821786944,0.30000000000000004,1.0,0.984375,0.0,64.0,"(7, 5, 5, 6, 6, 5, 7, 5)"
out_of_support,64,sieve,10.782608695652174,10.074900761574284,-1.4340050922742213,2.720592761338399,0.40048929671731576,0.2500000000000001,1.0,0.984375,1.0,0.0,"(6, 5, 6, 5, 6, 6, 5, 6)"
out_of_support,64,oracle,9.252173913043478,12.63422731368236,-2.11471474677695,9.76171275238796,0.4159994772890361,0.25000000000000006,1.0,0.984375,0.0,0.0,"(7, 6, 5, 6, 5, 5, 5, 6)"
out_of_support,1,raw,10.782608695652176,12.135216425622612,-1.6808513685533448,5.415317480342493,0.43179303502229943,0.45000000000000007,1.0,1.0,0.0,1.0,"(6, 9, 5, 6, 5, 4, 6, 6)"
out_of_support,1,sieve,10.782608695652176,12.135216425622612,-1.6808513685533448,5.415317480342493,0.43179303502229943,0.45000000000000007,1.0,1.0,1.0,0.0,"(6, 9, 5, 6, 5, 4, 6, 6)"
out_of_support,1,oracle,10.782608695652176,12.135216425622612,-1.6808513685533448,5.415317480342493,0.43179303502229943,0.45000000000000007,1.0,1.0,0.0,0.0,"(6, 9, 5, 6, 5, 4, 6, 6)"
out_of_support,4,raw,8.678260869565218,13.518828213917722,-2.073904602119429,6.030470582404129,0.43399448914250316,0.30000000000000004,1.0,1.0,0.0,4.0,"(6, 7, 6, 5, 6, 5, 5, 4)"
out_of_support,4,sieve,6.000000000000001,11.714776971075558,-1.8632187904285222,3.8102025207870103,0.2675426791749916,0.3500000000000001,1.0,1.0,1.0,0.0,"(7, 6, 5, 6, 6, 5, 7, 5)"
out_of_support,4,oracle,8.678260869565218,13.518828213917722,-2.073904602119429,6.030470582404129,0.43399448914250316,0.30000000000000004,1.0,1.0,0.0,0.0,"(6, 7, 6, 5, 6, 5, 5, 4)"
out_of_support,16,raw,10.973913043478262,1.2877771691964721,-2.0262230553777516,7.680222009236839,0.37863147966599814,0.30000000000000004,1.0,1.0,0.0,16.0,"(4, 5, 4, 7, 6, 5, 5, 6)"
out_of_support,16,sieve,9.252173913043478,7.049117942903243,-1.768917276960508,3.59560326876546,0.42887158079349735,0.25000000000000006,1.0,1.0,1.0,0.0,"(5, 5, 4, 7, 6, 6, 5, 5)"
out_of_support,16,oracle,5.4260869565217416,12.103569852852077,-2.0414281441186195,5.748603756157881,0.5594563263527402,0.25000000000000006,1.0,1.0,0.0,0.0,"(6, 6, 5, 5, 7, 5, 5, 6)"
out_of_support,64,raw,12.504347826086958,6.618768016421848,-1.9261399102381855,9.76102112299688,0.3304374105146843,0.30000000000000004,1.0,1.0,0.0,64.0,"(5, 5, 5, 5, 6, 6, 6, 8)"
out_of_support,64,sieve,9.634782608695653,10.090291119804323,-1.5107412334024062,3.3084465443688407,0.17824232334683346,0.20000000000000007,1.0,1.0,1.0,0.0,"(6, 6, 5, 4, 6, 5, 5, 5)"
out_of_support,64,oracle,8.869565217391305,13.750254905261311,-2.2487935104472365,6.225596052826433,0.5825701153470496,0.40000000000000013,1.0,1.0,0.0,0.0,"(7, 6, 6, 5, 4, 6, 6, 4)"
out_of_support,1,raw,8.295652173913044,11.238427859489027,-1.6118868274088556,5.873407916591052,0.2364008435913865,0.2500000000000001,1.0,1.0,0.0,1.0,"(6, 5, 6, 6, 6, 6, 5, 5)"
out_of_support,1,sieve,8.295652173913044,11.238427859489027,-1.6118868274088556,5.873407916591052,0.2364008435913865,0.2500000000000001,1.0,1.0,1.0,0.0,"(6, 5, 6, 6, 6, 6, 5, 5)"
out_of_support,1,oracle,8.295652173913044,11.238427859489027,-1.6118868274088556,5.873407916591052,0.2364008435913865,0.2500000000000001,1.0,1.0,0.0,0.0,"(6, 5, 6, 6, 6, 6, 5, 5)"
out_of_support,4,raw,10.973913043478262,8.623461312023519,-1.6767796668428563,6.159876229345794,0.7705044270856535,0.20000000000000007,1.0,1.0,0.0,4.0,"(5, 6, 6, 5, 5, 5, 6, 6)"
out_of_support,4,sieve,6.382608695652175,6.888493959936261,-1.8023018427872388,5.232703927365432,0.409763087338257,0.10000000000000003,1.0,1.0,1.0,0.0,"(6, 5, 5, 5, 5, 6, 5, 5)"
out_of_support,4,oracle,10.973913043478262,8.623461312023519,-1.6767796668428563,6.159876229345794,0.7705044270856535,0.20000000000000007,1.0,1.0,0.0,0.0,"(5, 6, 6, 5, 5, 5, 6, 6)"
out_of_support,16,raw,11.356521739130436,8.213933804921576,-1.939024040630242,5.911710641996601,0.9205764043260712,0.2500000000000001,1.0,1.0,0.0,16.0,"(6, 5, 6, 4, 6, 5, 5, 6)"
out_of_support,16,sieve,10.591304347826089,9.759588220241024,-1.4181703302243929,3.2578084670388,0.2704441703682619,0.20000000000000007,1.0,1.0,1.0,0.0,"(6, 5, 6, 5, 5, 6, 5, 6)"
out_of_support,16,oracle,10.400000000000002,12.027902301772453,-1.5827123963409633,5.232703927365432,0.5387743481391057,0.2500000000000001,1.0,1.0,0.0,0.0,"(6, 6, 6, 5, 6, 6, 5, 5)"
out_of_support,64,raw,11.356521739130436,9.929133609373508,-1.8949713388395455,6.011438729798302,0.5156944004742129,0.30000000000000004,1.0,1.0,0.0,64.0,"(7, 5, 4, 5, 7, 6, 5, 5)"
out_of_support,64,sieve,8.486956521739131,4.353773287993812,-1.547412828759545,3.3084465443688407,0.20946374896164363,0.15000000000000005,1.0,1.0,1.0,0.0,"(6, 5, 4, 5, 6, 5, 5, 5)"
out_of_support,64,oracle,6.956521739130435,13.486019617133774,-1.8469718355924816,5.232703927365432,0.45583652889318343,0.25,1.0,1.0,0.0,0.0,"(7, 7, 5, 5, 5, 5, 6, 5)"
out_of_support,1,raw,6.765217391304349,11.365072536886037,-2.682973335347567,9.76102112299688,1.224303903984589,0.5000000000000001,1.0,1.0,0.0,1.0,"(6, 7, 6, 5, 9, 5, 4, 6)"
out_of_support,1,sieve,6.765217391304349,11.365072536886037,-2.682973335347567,9.76102112299688,1.224303903984589,0.5000000000000001,1.0,1.0,1.0,0.0,"(6, 7, 6, 5, 9, 5, 4, 6)"
out_of_support,1,oracle,6.765217391304349,11.365072536886037,-2.682973335347567,9.76102112299688,1.224303903984589,0.5000000000000001,1.0,1.0,0.0,0.0,"(6, 7, 6, 5, 9, 5, 4, 6)"
out_of_support,4,raw,10.973913043478262,9.683972233557322,-1.5546694186108974,3.9494590147426827,0.509724935811426,0.30000000000000004,1.0,1.0,0.0,4.0,"(6, 5, 6, 5, 5, 6, 6, 7)"
out_of_support,4,sieve,10.017391304347827,8.193800743034936,-1.7889758656837167,3.59560326876546,0.36098711695560465,0.30000000000000004,1.0,1.0,1.0,0.0,"(5, 5, 6, 5, 7, 6, 6, 6)"
out_of_support,4,oracle,10.973913043478262,9.683972233557322,-1.5546694186108974,3.9494590147426827,0.509724935811426,0.30000000000000004,1.0,1.0,0.0,0.0,"(6, 5, 6, 5, 5, 6, 6, 7)"
out_of_support,16,raw,12.695652173913043,8.941050698721234,-1.691064399710834,3.9494590147426827,0.35443634072803226,0.55,1.0,1.0,0.0,16.0,"(6, 6, 10, 5, 6, 6, 6, 4)"
out_of_support,16,sieve,8.486956521739131,0.17176091177598807,-1.5212224488975323,3.9419570193383606,0.27092771639936164,0.25000000000000006,1.0,1.0,1.0,0.0,"(5, 6, 2, 6, 5, 5, 5, 5)"
out_of_support,16,oracle,10.591304347826089,11.988355073567135,-1.6460994799670272,3.3084465443688407,0.30423915640861343,0.3500000000000001,1.0,1.0,0.0,0.0,"(6, 7, 4, 6, 6, 5, 5, 6)"
out_of_support,64,raw,13.269565217391307,11.947150366074236,-2.0306923337264364,9.76159751403651,0.7638316962289701,0.30000000000000004,1.0,1.0,0.0,64.0,"(7, 6, 5, 4, 6, 5, 6, 5)"
out_of_support,64,sieve,10.208695652173915,10.613002952928795,-1.484527845520368,4.044086584583384,0.14388259224491243,0.4,1.0,1.0,1.0,0.0,"(6, 6, 5, 6, 6, 5, 5, 1)"
out_of_support,64,oracle,10.97391304347826,12.88861165922286,-1.7970148317804595,4.3242638218433935,0.37037956896108815,0.25000000000000006,1.0,1.0,0.0,0.0,"(6, 6, 7, 5, 5, 5, 5, 6)"
out_of_support,1,raw,9.252173913043478,8.873851326935185,-1.7074484999356343,5.548828101881085,1.0356580078011741,0.10000000000000003,1.0,1.0,0.0,1.0,"(6, 5, 6, 5, 5, 5, 5, 5)"
out_of_support,1,sieve,9.252173913043478,8.873851326935185,-1.7074484999356343,5.548828101881085,1.0356580078011741,0.10000000000000003,1.0,1.0,1.0,0.0,"(6, 5, 6, 5, 5, 5, 5, 5)"
out_of_support,1,oracle,9.252173913043478,8.873851326935185,-1.7074484999356343,5.548828101881085,1.0356580078011741,0.10000000000000003,1.0,1.0,0.0,0.0,"(6, 5, 6, 5, 5, 5, 5, 5)"
out_of_support,4,raw,11.356521739130436,11.909232199279693,-1.7894877933014481,7.381506670813687,0.8724195793157381,0.2500000000000001,1.0,1.0,0.0,4.0,"(6, 6, 5, 6, 6, 5, 4, 5)"
out_of_support,4,sieve,7.147826086956522,11.320060142670084,-1.454743784310436,4.461439041314896,0.14784404473550347,0.2500000000000001,1.0,1.0,1.0,0.0,"(6, 6, 5, 5, 6, 6, 5, 6)"
out_of_support,4,oracle,11.356521739130436,11.909232199279693,-1.7894877933014481,7.381506670813687,0.8724195793157381,0.2500000000000001,1.0,1.0,0.0,0.0,"(6, 6, 5, 6, 6, 5, 4, 5)"
out_of_support,16,raw,11.930434782608696,11.42905371386167,-1.5047062871578527,3.9494590147426827,0.6669720145949867,0.15000000000000005,1.0,1.0,0.0,16.0,"(6, 6, 5, 6, 5, 5, 5, 5)"
out_of_support,16,sieve,10.208695652173915,12.912991117110444,-1.5534685345901111,3.0355750221797333,0.1891520414707674,0.30000000000000004,1.0,1.0,1.0,0.0,"(7, 6, 6, 6, 5, 5, 6, 5)"
out_of_support,16,oracle,10.208695652173915,12.912991117110444,-1.5534685345901111,3.0355750221797333,0.1891520414707674,0.30000000000000004,1.0,1.0,0.0,0.0,"(7, 6, 6, 6, 5, 5, 6, 5)"
out_of_support,64,raw,12.121739130434783,8.710696619096813,-1.9819594161372143,6.008179538785001,0.5075407769193405,0.55,1.0,1.0,0.0,64.0,"(6, 10, 6, 4, 7, 5, 6, 5)"
out_of_support,64,sieve,8.104347826086958,7.9802623806791875,-1.5067190807044366,3.8102025207870103,0.1870672324573701,0.55,1.0,1.0,1.0,0.0,"(6, 6, 5, 7, 6, 6, 10, 5)"
out_of_support,64,oracle,8.678260869565218,13.312846944809525,-1.9323789352026222,5.578037100310946,0.6596046561480885,0.25,1.0,1.0,0.0,0.0,"(7, 7, 5, 5, 5, 5, 4, 5)"
out_of_support,1,raw,10.973913043478262,7.718817440291057,-1.7315849604872746,3.9494590147426827,0.28641551239868634,0.25000000000000006,1.0,1.0,0.0,1.0,"(6, 5, 7, 4, 5, 5, 5, 4)"
out_of_support,1,sieve,10.973913043478262,7.718817440291057,-1.7315849604872746,3.9494590147426827,0.28641551239868634,0.25000000000000006,1.0,1.0,1.0,0.0,"(6, 5, 7, 4, 5, 5, 5, 4)"
out_of_support,1,oracle,10.973913043478262,7.718817440291057,-1.7315849604872746,3.9494590147426827,0.28641551239868634,0.25000000000000006,1.0,1.0,0.0,0.0,"(6, 5, 7, 4, 5, 5, 5, 4)"
out_of_support,4,raw,10.973913043478262,7.551203588250789,-1.5606887362250517,3.333877279966694,0.4938375766556514,0.20000000000000007,1.0,1.0,0.0,4.0,"(5, 6, 5, 5, 6, 5, 6, 6)"
out_of_support,4,sieve,9.252173913043478,10.871916244362696,-1.4110450096854048,3.1741627375631634,0.306821325617295,0.3000000000000001,1.0,1.0,1.0,0.0,"(6, 6, 5, 6, 6, 6, 6, 5)"
out_of_support,4,oracle,9.060869565217391,11.483060786475004,-1.7091858328803997,4.382783089272655,0.27833654309358413,0.30000000000000004,1.0,1.0,0.0,0.0,"(6, 6, 6, 5, 7, 5, 6, 5)"
out_of_support,16,raw,12.31304347826087,8.348164120311747,-1.9708256947867004,6.225596052826433,0.45508443852347674,0.6000000000000001,1.0,1.0,0.0,16.0,"(6, 6, 7, 7, 5, 5, 10, 6)"
out_of_support,16,sieve,7.33913043478261,12.006285575285954,-1.5489584065388018,3.1741627375631634,0.4349164936256465,0.3000000000000001,1.0,1.0,1.0,0.0,"(6, 6, 6, 6, 5, 5, 6, 6)"
out_of_support,16,oracle,7.33913043478261,12.006285575285954,-1.5489584065388018,3.1741627375631634,0.4349164936256465,0.3000000000000001,1.0,1.0,0.0,0.0,"(6, 6, 6, 6, 5, 5, 6, 6)"
out_of_support,64,raw,12.121739130434783,9.261020329419862,-2.1681916985934717,6.008179538785001,0.5843858892468914,0.4,1.0,1.0,0.0,64.0,"(5, 7, 5, 7, 5, 7, 6, 6)"
out_of_support,64,sieve,11.165217391304349,11.801584295543057,-1.374287564294659,3.59560326876546,0.4299283547580268,0.30000000000000004,1.0,1.0,1.0,0.0,"(6, 6, 6, 5, 7, 5, 5, 6)"
out_of_support,64,oracle,8.295652173913044,13.843567492869688,-2.0507189341501233,5.6767861018124375,0.5076803567822253,0.3500000000000001,1.0,1.0,0.0,0.0,"(7, 7, 6, 6, 5, 4, 5, 5)"
out_of_support,1,raw,10.782608695652174,8.511686660014094,-1.5782697634161196,3.9494590147426827,0.3980504062693125,0.20000000000000007,1.0,1.0,0.0,1.0,"(6, 5, 5, 5, 6, 6, 5, 6)"
out_of_support,1,sieve,10.782608695652174,8.511686660014094,-1.5782697634161196,3.9494590147426827,0.3980504062693125,0.20000000000000007,1.0,1.0,1.0,0.0,"(6, 5, 5, 5, 6, 6, 5, 6)"
out_of_support,1,oracle,10.782608695652174,8.511686660014094,-1.5782697634161196,3.9494590147426827,0.3980504062693125,0.20000000000000007,1.0,1.0,0.0,0.0,"(6, 5, 5, 5, 6, 6, 5, 6)"
